top_category	rel_path	file_name	stem	data_block	chemical_name_common	chemical_name_mineral	chemical_name_systematic	chemical_formula_sum	search_key
MarsMineralCompendium	MarsMineralCompendium/Montmorillonite_5.cif	Montmorillonite_5.cif	Montmorillonite_5	Montmorillonite	Montmorillonite			Si3.9 Al.86 Cs.08 Fe.1 Mg.14 O10 H	montmorillonite_5 | montmorillonite | montmorillonite | si3.9 al.86 cs.08 fe.1 mg.14 o10 h | marsmineralcompendium | marsmineralcompendium/montmorillonite_5.cif
MarsMineralCompendium	MarsMineralCompendium/Muscovite-2M1-Antarctica_1.cif	Muscovite-2M1-Antarctica_1.cif	Muscovite-2M1-Antarctica_1	Muscovite2M1	Muscovite2M1			(K.88 Na.06 Ca.06) Si3.08 Al2.8 Ti.02 Fe.08 Mg.06 H.28 O11.96 F.04	muscovite-2m1-antarctica_1 | muscovite2m1 | muscovite2m1 | (k.88 na.06 ca.06) si3.08 al2.8 ti.02 fe.08 mg.06 h.28 o11.96 f.04 | marsmineralcompendium | marsmineralcompendium/muscovite-2m1-antarctica_1.cif
MarsMineralCompendium	MarsMineralCompendium/Muscovite-2M1-Antarctica_2.cif	Muscovite-2M1-Antarctica_2.cif	Muscovite-2M1-Antarctica_2	Muscovite2M1	Muscovite2M1			(K.92 Na.08) Si3.16 Al2.68 Ti.04 Fe.12 Mg.14 H.26 O11.96 F.04	muscovite-2m1-antarctica_2 | muscovite2m1 | muscovite2m1 | (k.92 na.08) si3.16 al2.68 ti.04 fe.12 mg.14 h.26 o11.96 f.04 | marsmineralcompendium | marsmineralcompendium/muscovite-2m1-antarctica_2.cif
MarsMineralCompendium	MarsMineralCompendium/Muscovite-2M1-Antarctica_3.cif	Muscovite-2M1-Antarctica_3.cif	Muscovite-2M1-Antarctica_3	Muscovite2M1	Muscovite2M1			K.93 Na.01 Si3.2 Al2.53 Ti.02 Fe.16 Mg.16 H.34 O12	muscovite-2m1-antarctica_3 | muscovite2m1 | muscovite2m1 | k.93 na.01 si3.2 al2.53 ti.02 fe.16 mg.16 h.34 o12 | marsmineralcompendium | marsmineralcompendium/muscovite-2m1-antarctica_3.cif
MarsMineralCompendium	MarsMineralCompendium/Muscovite-2M1-Antarctica_4.cif	Muscovite-2M1-Antarctica_4.cif	Muscovite-2M1-Antarctica_4	Muscovite2M1	Muscovite2M1			(K.865 Na.135) Al2.842 Fe.07 Mg.036 Ti.006 Si3.044 O11.946 (F.054 H1.946)	muscovite-2m1-antarctica_4 | muscovite2m1 | muscovite2m1 | (k.865 na.135) al2.842 fe.07 mg.036 ti.006 si3.044 o11.946 (f.054 h1.946) | marsmineralcompendium | marsmineralcompendium/muscovite-2m1-antarctica_4.cif
MarsMineralCompendium	MarsMineralCompendium/Muscovite-2M1-Antarctica_5.cif	Muscovite-2M1-Antarctica_5.cif	Muscovite-2M1-Antarctica_5	Muscovite2M1	Muscovite2M1			(K.92 Na.08) Si3.2 Al2.65 Ti.04 Fe.12 Mg.06 O12	muscovite-2m1-antarctica_5 | muscovite2m1 | muscovite2m1 | (k.92 na.08) si3.2 al2.65 ti.04 fe.12 mg.06 o12 | marsmineralcompendium | marsmineralcompendium/muscovite-2m1-antarctica_5.cif
MarsMineralCompendium	MarsMineralCompendium/Muscovite-2M1_1.cif	Muscovite-2M1_1.cif	Muscovite-2M1_1	Muscovite2M1	Muscovite2M1			Al1.94 Si3.86 K.86 (O12 H2)	muscovite-2m1_1 | muscovite2m1 | muscovite2m1 | al1.94 si3.86 k.86 (o12 h2) | marsmineralcompendium | marsmineralcompendium/muscovite-2m1_1.cif
MarsMineralCompendium	MarsMineralCompendium/Muscovite-2M1_2.cif	Muscovite-2M1_2.cif	Muscovite-2M1_2	Muscovite2M1	Muscovite2M1			(K.92 Na.08) Si3.2 Al2.65 Ti.04 Fe.12 Mg.06 O12	muscovite-2m1_2 | muscovite2m1 | muscovite2m1 | (k.92 na.08) si3.2 al2.65 ti.04 fe.12 mg.06 o12 | marsmineralcompendium | marsmineralcompendium/muscovite-2m1_2.cif
MarsMineralCompendium	MarsMineralCompendium/Muscovite-2M1_3.cif	Muscovite-2M1_3.cif	Muscovite-2M1_3	Muscovite2M1	Muscovite2M1			(K.99 Na.01) Si3.32 Al2.37 Fe.3 Mn.06 H.3 O11.96 F.04	muscovite-2m1_3 | muscovite2m1 | muscovite2m1 | (k.99 na.01) si3.32 al2.37 fe.3 mn.06 h.3 o11.96 f.04 | marsmineralcompendium | marsmineralcompendium/muscovite-2m1_3.cif
MarsMineralCompendium	MarsMineralCompendium/Na-chlorate.cif	Na-chlorate.cif	Na-chlorate	NaChlorate	NaChlorate			Cl Na O3	na-chlorate | nachlorate | nachlorate | cl na o3 | marsmineralcompendium | marsmineralcompendium/na-chlorate.cif
MarsMineralCompendium	MarsMineralCompendium/Na-perchlorate_1.cif	Na-perchlorate_1.cif	Na-perchlorate_1	NaPerchlorate	NaPerchlorate			Cl Na O4	na-perchlorate_1 | naperchlorate | naperchlorate | cl na o4 | marsmineralcompendium | marsmineralcompendium/na-perchlorate_1.cif
MarsMineralCompendium	MarsMineralCompendium/Na-perchlorate_2.cif	Na-perchlorate_2.cif	Na-perchlorate_2	NaPerchlorate	NaPerchlorate			Cl H2 Na O5	na-perchlorate_2 | naperchlorate | naperchlorate | cl h2 na o5 | marsmineralcompendium | marsmineralcompendium/na-perchlorate_2.cif
MarsMineralCompendium	MarsMineralCompendium/NaClO4.cif	NaClO4.cif	NaClO4	NaClO4	NaClO4			Na4 Cl4 O16	naclo4 | naclo4 | naclo4 | na4 cl4 o16 | marsmineralcompendium | marsmineralcompendium/naclo4.cif
MarsMineralCompendium	MarsMineralCompendium/Natroalunite_1.cif	Natroalunite_1.cif	Natroalunite_1	Natroalunite	Natroalunite			S4 Al6 O28 K.2 Na.72 Ca.54 H12	natroalunite_1 | natroalunite | natroalunite | s4 al6 o28 k.2 na.72 ca.54 h12 | marsmineralcompendium | marsmineralcompendium/natroalunite_1.cif
MarsMineralCompendium	MarsMineralCompendium/Natroalunite_2.cif	Natroalunite_2.cif	Natroalunite_2	Natroalunite	Natroalunite			(Na.58 K.42) Al3 S2 O14 H6	natroalunite_2 | natroalunite | natroalunite | (na.58 k.42) al3 s2 o14 h6 | marsmineralcompendium | marsmineralcompendium/natroalunite_2.cif
MarsMineralCompendium	MarsMineralCompendium/Natrojarosite_1.cif	Natrojarosite_1.cif	Natrojarosite_1	Natrojarosite	Natrojarosite			Na.69 K.29 Fe3 S2 O14 H6	natrojarosite_1 | natrojarosite | natrojarosite | na.69 k.29 fe3 s2 o14 h6 | marsmineralcompendium | marsmineralcompendium/natrojarosite_1.cif
MarsMineralCompendium	MarsMineralCompendium/Natrojarosite_2.cif	Natrojarosite_2.cif	Natrojarosite_2	Natrojarosite	Natrojarosite			Na.85 K.11 Fe3 S2 O14 H6	natrojarosite_2 | natrojarosite | natrojarosite | na.85 k.11 fe3 s2 o14 h6 | marsmineralcompendium | marsmineralcompendium/natrojarosite_2.cif
MarsMineralCompendium	MarsMineralCompendium/Natrojarosite_3.cif	Natrojarosite_3.cif	Natrojarosite_3	Natrojarosite	Natrojarosite			Na Fe3 S2 O14 H6	natrojarosite_3 | natrojarosite | natrojarosite | na fe3 s2 o14 h6 | marsmineralcompendium | marsmineralcompendium/natrojarosite_3.cif
MarsMineralCompendium	MarsMineralCompendium/Natrojarosite_4.cif	Natrojarosite_4.cif	Natrojarosite_4	Natrojarosite	Natrojarosite			Na.67 H6.33 Fe3 S2 O14	natrojarosite_4 | natrojarosite | natrojarosite | na.67 h6.33 fe3 s2 o14 | marsmineralcompendium | marsmineralcompendium/natrojarosite_4.cif
MarsMineralCompendium	MarsMineralCompendium/Nontronite_1.cif	Nontronite_1.cif	Nontronite_1	Nontronite	Nontronite			Fe Si2 O6 H	nontronite_1 | nontronite | nontronite | fe si2 o6 h | marsmineralcompendium | marsmineralcompendium/nontronite_1.cif
MarsMineralCompendium	MarsMineralCompendium/Nontronite_2.cif	Nontronite_2.cif	Nontronite_2	Nontronite	Nontronite			Na.41 Fe2 Si4 O10.01	nontronite_2 | nontronite | nontronite | na.41 fe2 si4 o10.01 | marsmineralcompendium | marsmineralcompendium/nontronite_2.cif
MarsMineralCompendium	MarsMineralCompendium/Nontronite_3.cif	Nontronite_3.cif	Nontronite_3	Nontronite	Nontronite			Na.5 Fe2 (Si3.464 Al.536) O12 H2	nontronite_3 | nontronite | nontronite | na.5 fe2 (si3.464 al.536) o12 h2 | marsmineralcompendium | marsmineralcompendium/nontronite_3.cif
MarsMineralCompendium	MarsMineralCompendium/Oligoclase_1.cif	Oligoclase_1.cif	Oligoclase_1	Oligoclase	Oligoclase			(Na.821 Ca.179) (Al1.179 Si2.821) O8	oligoclase_1 | oligoclase | oligoclase | (na.821 ca.179) (al1.179 si2.821) o8 | marsmineralcompendium | marsmineralcompendium/oligoclase_1.cif
MarsMineralCompendium	MarsMineralCompendium/Oligoclase_2.cif	Oligoclase_2.cif	Oligoclase_2	Oligoclase	Oligoclase			(Na.723 Ca.277) (Al1.277 Si2.723) O8	oligoclase_2 | oligoclase | oligoclase | (na.723 ca.277) (al1.277 si2.723) o8 | marsmineralcompendium | marsmineralcompendium/oligoclase_2.cif
MarsMineralCompendium	MarsMineralCompendium/Oligoclase_3.cif	Oligoclase_3.cif	Oligoclase_3	Oligoclase	Oligoclase			(Na.821 Ca.179) (Al1.179 Si2.821) O8	oligoclase_3 | oligoclase | oligoclase | (na.821 ca.179) (al1.179 si2.821) o8 | marsmineralcompendium | marsmineralcompendium/oligoclase_3.cif
MarsMineralCompendium	MarsMineralCompendium/Oligoclase_4.cif	Oligoclase_4.cif	Oligoclase_4	Oligoclase	Oligoclase			(Na.723 Ca.277) (Al1.277 Si2.723) O8	oligoclase_4 | oligoclase | oligoclase | (na.723 ca.277) (al1.277 si2.723) o8 | marsmineralcompendium | marsmineralcompendium/oligoclase_4.cif
MarsMineralCompendium	MarsMineralCompendium/Orthoclase_1.cif	Orthoclase_1.cif	Orthoclase_1	Orthoclase	Orthoclase			K (Si3 Al) O8	orthoclase_1 | orthoclase | orthoclase | k (si3 al) o8 | marsmineralcompendium | marsmineralcompendium/orthoclase_1.cif
MarsMineralCompendium	MarsMineralCompendium/Orthoclase_2.cif	Orthoclase_2.cif	Orthoclase_2	Orthoclase	Orthoclase			(Si2.98 Al1.02) K O8	orthoclase_2 | orthoclase | orthoclase | (si2.98 al1.02) k o8 | marsmineralcompendium | marsmineralcompendium/orthoclase_2.cif
MarsMineralCompendium	MarsMineralCompendium/Orthoclase_3.cif	Orthoclase_3.cif	Orthoclase_3	Orthoclase	Orthoclase			(Si2.98 Al1.02) K O8	orthoclase_3 | orthoclase | orthoclase | (si2.98 al1.02) k o8 | marsmineralcompendium | marsmineralcompendium/orthoclase_3.cif
MarsMineralCompendium	MarsMineralCompendium/Orthopyroxene.cif	Orthopyroxene.cif	Orthopyroxene	Orthopyroxene	Orthopyroxene			Al0.028 Ca0.036 Cr0.004 Fe0.801 Mg1.128 Mn0.026 O6 Si1.986 Ti0.005	orthopyroxene | orthopyroxene | orthopyroxene | al0.028 ca0.036 cr0.004 fe0.801 mg1.128 mn0.026 o6 si1.986 ti0.005 | marsmineralcompendium | marsmineralcompendium/orthopyroxene.cif
MarsMineralCompendium	MarsMineralCompendium/PhillipsiteCa.cif	PhillipsiteCa.cif	PhillipsiteCa	PhillipsiteCa	PhillipsiteCa			K Ca.82 (Al2.672 Si5.328) O22 H12	phillipsiteca | phillipsiteca | phillipsiteca | k ca.82 (al2.672 si5.328) o22 h12 | marsmineralcompendium | marsmineralcompendium/phillipsiteca.cif
MarsMineralCompendium	MarsMineralCompendium/PhillipsiteK.cif	PhillipsiteK.cif	PhillipsiteK	PhillipsiteK	PhillipsiteK			K1.22 Ca.78 Na.41 (Si4.8 Al3.2) O21.13 H10.26	phillipsitek | phillipsitek | phillipsitek | k1.22 ca.78 na.41 (si4.8 al3.2) o21.13 h10.26 | marsmineralcompendium | marsmineralcompendium/phillipsitek.cif
MarsMineralCompendium	MarsMineralCompendium/Pigeonite-Clark-Lunar.cif	Pigeonite-Clark-Lunar.cif	Pigeonite-Clark-Lunar	Pigeonite	Pigeonite			(Mg.54 Fe.46) Si O3	pigeonite-clark-lunar | pigeonite | pigeonite | (mg.54 fe.46) si o3 | marsmineralcompendium | marsmineralcompendium/pigeonite-clark-lunar.cif
MarsMineralCompendium	MarsMineralCompendium/Pigeonite_1.cif	Pigeonite_1.cif	Pigeonite_1	Pigeonite	Pigeonite			(Mg.54 Fe.46) Si O3	pigeonite_1 | pigeonite | pigeonite | (mg.54 fe.46) si o3 | marsmineralcompendium | marsmineralcompendium/pigeonite_1.cif
MarsMineralCompendium	MarsMineralCompendium/Pigeonite_2.cif	Pigeonite_2.cif	Pigeonite_2	Pigeonite	Pigeonite			Ca.2 Fe1.12 Mg.68 Si2 O6	pigeonite_2 | pigeonite | pigeonite | ca.2 fe1.12 mg.68 si2 o6 | marsmineralcompendium | marsmineralcompendium/pigeonite_2.cif
MarsMineralCompendium	MarsMineralCompendium/Pigeonite_3.cif	Pigeonite_3.cif	Pigeonite_3	Pigeonite	Pigeonite			Al0.016 Ca0.191 Fe0.847 Mg0.92 Mn0.029 Na0.003 O6 Si1.984 Ti0.01	pigeonite_3 | pigeonite | pigeonite | al0.016 ca0.191 fe0.847 mg0.92 mn0.029 na0.003 o6 si1.984 ti0.01 | marsmineralcompendium | marsmineralcompendium/pigeonite_3.cif
MarsMineralCompendium	MarsMineralCompendium/Pigeonite_4.cif	Pigeonite_4.cif	Pigeonite_4	Pigeonite	Pigeonite			Al0.016 Ca0.191 Fe0.848 Mg0.919 Mn0.029 Na0.003 O6 Si1.984 Ti0.01	pigeonite_4 | pigeonite | pigeonite | al0.016 ca0.191 fe0.848 mg0.919 mn0.029 na0.003 o6 si1.984 ti0.01 | marsmineralcompendium | marsmineralcompendium/pigeonite_4.cif
MarsMineralCompendium	MarsMineralCompendium/Pigeonite_5.cif	Pigeonite_5.cif	Pigeonite_5	Pigeonite	Pigeonite			Ca0.2 Fe1.12 Mg0.68 O6 Si2	pigeonite_5 | pigeonite | pigeonite | ca0.2 fe1.12 mg0.68 o6 si2 | marsmineralcompendium | marsmineralcompendium/pigeonite_5.cif
MarsMineralCompendium	MarsMineralCompendium/Pyrophyllite_1.cif	Pyrophyllite_1.cif	Pyrophyllite_1	Pyrophyllite	Pyrophyllite			Al Si2 O6 H	pyrophyllite_1 | pyrophyllite | pyrophyllite | al si2 o6 h | marsmineralcompendium | marsmineralcompendium/pyrophyllite_1.cif
MarsMineralCompendium	MarsMineralCompendium/Pyrophyllite_2.cif	Pyrophyllite_2.cif	Pyrophyllite_2	Pyrophyllite	Pyrophyllite			Al Si2 O6 H	pyrophyllite_2 | pyrophyllite | pyrophyllite | al si2 o6 h | marsmineralcompendium | marsmineralcompendium/pyrophyllite_2.cif
MarsMineralCompendium	MarsMineralCompendium/Pyrophyllite_3.cif	Pyrophyllite_3.cif	Pyrophyllite_3	Pyrophyllite	Pyrophyllite			Al2 Si4 O11	pyrophyllite_3 | pyrophyllite | pyrophyllite | al2 si4 o11 | marsmineralcompendium | marsmineralcompendium/pyrophyllite_3.cif
MarsMineralCompendium	MarsMineralCompendium/Pyrrhotite_1.cif	Pyrrhotite_1.cif	Pyrrhotite_1	Pyrrhotite	Pyrrhotite			Fe17.574 Ni.24 S20	pyrrhotite_1 | pyrrhotite | pyrrhotite | fe17.574 ni.24 s20 | marsmineralcompendium | marsmineralcompendium/pyrrhotite_1.cif
MarsMineralCompendium	MarsMineralCompendium/Pyrrhotite_2.cif	Pyrrhotite_2.cif	Pyrrhotite_2	Pyrrhotite	Pyrrhotite			Fe2.747 Ni.253 S3	pyrrhotite_2 | pyrrhotite | pyrrhotite | fe2.747 ni.253 s3 | marsmineralcompendium | marsmineralcompendium/pyrrhotite_2.cif
MarsMineralCompendium	MarsMineralCompendium/Quartz_1.cif	Quartz_1.cif	Quartz_1	Quartz	Quartz			Si O2	quartz_1 | quartz | quartz | si o2 | marsmineralcompendium | marsmineralcompendium/quartz_1.cif
MarsMineralCompendium	MarsMineralCompendium/Quartz_2.cif	Quartz_2.cif	Quartz_2	Quartz	Quartz			Si O2	quartz_2 | quartz | quartz | si o2 | marsmineralcompendium | marsmineralcompendium/quartz_2.cif
MarsMineralCompendium	MarsMineralCompendium/Quartz_3.cif	Quartz_3.cif	Quartz_3	Quartz	Quartz			Si O2	quartz_3 | quartz | quartz | si o2 | marsmineralcompendium | marsmineralcompendium/quartz_3.cif
MarsMineralCompendium	MarsMineralCompendium/Quartz_4.cif	Quartz_4.cif	Quartz_4	Quartz	Quartz			Si O2	quartz_4 | quartz | quartz | si o2 | marsmineralcompendium | marsmineralcompendium/quartz_4.cif
MarsMineralCompendium	MarsMineralCompendium/Quartz_5.cif	Quartz_5.cif	Quartz_5	Quartz	Quartz			Si O2	quartz_5 | quartz | quartz | si o2 | marsmineralcompendium | marsmineralcompendium/quartz_5.cif
MarsMineralCompendium	MarsMineralCompendium/Rhomboclase_1.cif	Rhomboclase_1.cif	Rhomboclase_1	Rhomboclase	Rhomboclase			Fe S2 O12 H7	rhomboclase_1 | rhomboclase | rhomboclase | fe s2 o12 h7 | marsmineralcompendium | marsmineralcompendium/rhomboclase_1.cif
MarsMineralCompendium	MarsMineralCompendium/Rhomboclase_2.cif	Rhomboclase_2.cif	Rhomboclase_2	Rhomboclase	Rhomboclase			Fe S2 O12 H9	rhomboclase_2 | rhomboclase | rhomboclase | fe s2 o12 h9 | marsmineralcompendium | marsmineralcompendium/rhomboclase_2.cif
MarsMineralCompendium	MarsMineralCompendium/Rozenite.cif	Rozenite.cif	Rozenite	Rozenite	Rozenite			Fe S O8 H8	rozenite | rozenite | rozenite | fe s o8 h8 | marsmineralcompendium | marsmineralcompendium/rozenite.cif
MarsMineralCompendium	MarsMineralCompendium/Sanderite.cif	Sanderite.cif	Sanderite	Sanderite	Sanderite			Mg S O6 H4	sanderite | sanderite | sanderite | mg s o6 h4 | marsmineralcompendium | marsmineralcompendium/sanderite.cif
MarsMineralCompendium	MarsMineralCompendium/Sanidine_1.cif	Sanidine_1.cif	Sanidine_1	Sanidine	Sanidine			K (Al Si3) O8	sanidine_1 | sanidine | sanidine | k (al si3) o8 | marsmineralcompendium | marsmineralcompendium/sanidine_1.cif
MarsMineralCompendium	MarsMineralCompendium/Sanidine_2.cif	Sanidine_2.cif	Sanidine_2	Sanidine	Sanidine			K (Al Si3) O8	sanidine_2 | sanidine | sanidine | k (al si3) o8 | marsmineralcompendium | marsmineralcompendium/sanidine_2.cif
MarsMineralCompendium	MarsMineralCompendium/Sanidine_3.cif	Sanidine_3.cif	Sanidine_3	Sanidine	Sanidine			(Si3 Al) K O8	sanidine_3 | sanidine | sanidine | (si3 al) k o8 | marsmineralcompendium | marsmineralcompendium/sanidine_3.cif
MarsMineralCompendium	MarsMineralCompendium/Sanidine_4.cif	Sanidine_4.cif	Sanidine_4	Sanidine	Sanidine			Al K0.65 Na0.35 O8 Si3	sanidine_4 | sanidine | sanidine | al k0.65 na0.35 o8 si3 | marsmineralcompendium | marsmineralcompendium/sanidine_4.cif
MarsMineralCompendium	MarsMineralCompendium/Sanidine_5.cif	Sanidine_5.cif	Sanidine_5	Sanidine	Sanidine			K (Si3 Al) O8	sanidine_5 | sanidine | sanidine | k (si3 al) o8 | marsmineralcompendium | marsmineralcompendium/sanidine_5.cif
MarsMineralCompendium	MarsMineralCompendium/Schwertmannite_1.cif	Schwertmannite_1.cif	Schwertmannite_1	Schwertmannite	Schwertmannite			Fe O2	schwertmannite_1 | schwertmannite | schwertmannite | fe o2 | marsmineralcompendium | marsmineralcompendium/schwertmannite_1.cif
MarsMineralCompendium	MarsMineralCompendium/Schwertmannite_2.cif	Schwertmannite_2.cif	Schwertmannite_2	Schwertmannite	Schwertmannite			Fe8 O17	schwertmannite_2 | schwertmannite | schwertmannite | fe8 o17 | marsmineralcompendium | marsmineralcompendium/schwertmannite_2.cif
MarsMineralCompendium	MarsMineralCompendium/Sepiolite_1.cif	Sepiolite_1.cif	Sepiolite_1	Sepiolite	Sepiolite			Mg4 Si6 O22.91 H13.82	sepiolite_1 | sepiolite | sepiolite | mg4 si6 o22.91 h13.82 | marsmineralcompendium | marsmineralcompendium/sepiolite_1.cif
MarsMineralCompendium	MarsMineralCompendium/Sepiolite_2.cif	Sepiolite_2.cif	Sepiolite_2	Sepiolite	Sepiolite			Mg4 Si6 O22.82 H13.64	sepiolite_2 | sepiolite | sepiolite | mg4 si6 o22.82 h13.64 | marsmineralcompendium | marsmineralcompendium/sepiolite_2.cif
MarsMineralCompendium	MarsMineralCompendium/Siderite.cif	Siderite.cif	Siderite	Siderite	Siderite			Fe ( C O3 )	siderite | siderite | siderite | fe ( c o3 ) | marsmineralcompendium | marsmineralcompendium/siderite.cif
MarsMineralCompendium	MarsMineralCompendium/Starkeyite_1.cif	Starkeyite_1.cif	Starkeyite_1	Starkeyite	Starkeyite			Mg S O8 H8	starkeyite_1 | starkeyite | starkeyite | mg s o8 h8 | marsmineralcompendium | marsmineralcompendium/starkeyite_1.cif
MarsMineralCompendium	MarsMineralCompendium/Starkeyite_2.cif	Starkeyite_2.cif	Starkeyite_2	Starkeyite	Starkeyite			Mg S O8 H8	starkeyite_2 | starkeyite | starkeyite | mg s o8 h8 | marsmineralcompendium | marsmineralcompendium/starkeyite_2.cif
MarsMineralCompendium	MarsMineralCompendium/Stichovite_1.cif	Stichovite_1.cif	Stichovite_1	Stishovite	Stishovite			Si O2	stichovite_1 | stishovite | stishovite | si o2 | marsmineralcompendium | marsmineralcompendium/stichovite_1.cif
MarsMineralCompendium	MarsMineralCompendium/Stichovite_2.cif	Stichovite_2.cif	Stichovite_2	Stishovite	Stishovite			Si O2	stichovite_2 | stishovite | stishovite | si o2 | marsmineralcompendium | marsmineralcompendium/stichovite_2.cif
MarsMineralCompendium	MarsMineralCompendium/Stichovite_3.cif	Stichovite_3.cif	Stichovite_3	Stishovite	Stishovite			Si O2	stichovite_3 | stishovite | stishovite | si o2 | marsmineralcompendium | marsmineralcompendium/stichovite_3.cif
MarsMineralCompendium	MarsMineralCompendium/Szomolnokite.cif	Szomolnokite.cif	Szomolnokite	Szomolnokite	Szomolnokite			Fe S O5 H2	szomolnokite | szomolnokite | szomolnokite | fe s o5 h2 | marsmineralcompendium | marsmineralcompendium/szomolnokite.cif
MarsMineralCompendium	MarsMineralCompendium/Talc.cif	Talc.cif	Talc	Talc	Talc			Si4 Mg3 O12 H2	talc | talc | talc | si4 mg3 o12 h2 | marsmineralcompendium | marsmineralcompendium/talc.cif
MarsMineralCompendium	MarsMineralCompendium/Titanomaghemite.cif	Titanomaghemite.cif	Titanomaghemite	Titanomaghemite	Titanomaghemite			Fe2.18 O4 Ti0.42	titanomaghemite | titanomaghemite | titanomaghemite | fe2.18 o4 ti0.42 | marsmineralcompendium | marsmineralcompendium/titanomaghemite.cif
MarsMineralCompendium	MarsMineralCompendium/TridymiteLow.cif	TridymiteLow.cif	TridymiteLow	TridymiteLow	TridymiteLow			?	tridymitelow | tridymitelow | tridymitelow | ? | marsmineralcompendium | marsmineralcompendium/tridymitelow.cif
MarsMineralCompendium	MarsMineralCompendium/Troilite_1.cif	Troilite_1.cif	Troilite_1	Troilite	Troilite			Fe S	troilite_1 | troilite | troilite | fe s | marsmineralcompendium | marsmineralcompendium/troilite_1.cif
MarsMineralCompendium	MarsMineralCompendium/Troilite_2.cif	Troilite_2.cif	Troilite_2	Troilite	Troilite			Fe S	troilite_2 | troilite | troilite | fe s | marsmineralcompendium | marsmineralcompendium/troilite_2.cif
MarsMineralCompendium	MarsMineralCompendium/Vermiculite_1.cif	Vermiculite_1.cif	Vermiculite_1	Vermiculite	Vermiculite			Mg3 Si4 (O12 H2)	vermiculite_1 | vermiculite | vermiculite | mg3 si4 (o12 h2) | marsmineralcompendium | marsmineralcompendium/vermiculite_1.cif
MarsMineralCompendium	MarsMineralCompendium/Vermiculite_2.cif	Vermiculite_2.cif	Vermiculite_2	Vermiculite	Vermiculite			Mg3 (O12 Si4) H2	vermiculite_2 | vermiculite | vermiculite | mg3 (o12 si4) h2 | marsmineralcompendium | marsmineralcompendium/vermiculite_2.cif
MarsMineralCompendium	MarsMineralCompendium/Vermiculite_3.cif	Vermiculite_3.cif	Vermiculite_3	Vermiculite	Vermiculite			Mg1.338 Fe.24 Al.721 Si1.36 O9 H3	vermiculite_3 | vermiculite | vermiculite | mg1.338 fe.24 al.721 si1.36 o9 h3 | marsmineralcompendium | marsmineralcompendium/vermiculite_3.cif
MarsMineralCompendium	MarsMineralCompendium/Vermiculite_4.cif	Vermiculite_4.cif	Vermiculite_4	Vermiculite	Vermiculite			Al0.721 Fe0.24 H3 Mg1.338 O9 Si1.36	vermiculite_4 | vermiculite | vermiculite | al0.721 fe0.24 h3 mg1.338 o9 si1.36 | marsmineralcompendium | marsmineralcompendium/vermiculite_4.cif
